source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
5935880721392525568 253.86943250727757 -53.06269729469013 -4.238257748350612 -4.936986171941999  19.053217 535.7889 20.304657 22.008541 17.972836 103.12381 0.5903579254479586 0.24517529  0.99489933                   0.0034202615961115 0.0494113340749002 0.0111862621915259 253.86943250727757 -53.06269729469013 0.645667170686532 5935880721392525568 1693.887651700802 4078.7144  0.0059762855667531666 5.613783023364784 7.549560534635715 13.163343558000498 0.01047742699881446
5936169927326738304 253.7215878835997 -52.61993928256729 -4.682201837510514 -4.977332903009704  19.392632 365.41077     0.5589659969012561 0.39479637  0.9655854                   0.0040521932190126   253.7215878835997 -52.61993928256729 0.6433929924290255 5936169927326738304 1789.0175888045196 2532.9514  0.28017861592837656 0.9080006289038224 5.962210531143845 6.870211160047668 0.12815105525187484
5936071864574419456 253.6150010960764 -52.8359854597943 -4.347612291701986 -5.12086943123896  20.323643 156.14696     0.7449344556431249 0.99786013  1.1460108                   0.007479313580266   253.6150010960764 -52.8359854597943 0.7096863580295524 5936071864574419456 1342.399982206044 1002.1445  5.376259399490085 2.4055797858919914 1.8321345926380743 4.2377143785300655 0.047457293317640786
5935886970514527744 255.1823364575343 -53.44496436554816 -4.035976829104598 -5.372263858496034  19.043024 520.28345 19.722584 34.110195 18.239096 74.11179 0.593437823455463 0.30354446  0.99200857                   0.0034563844535137 0.0319523109044823 0.0151296267628081 255.1823364575343 -53.44496436554816 0.7708464288361763 5935886970514527744 1685.0965012260444 3294.4104  0.017786470728971673 15.078475544425622 0.30508454555116293 15.383560089976784 0.003937249605366351
5924317290693668736 256.2145697757507 -52.5094101434787 -4.22163585505945 -5.404193263461607  16.335196 410.6727 17.034035 233.13974 15.387053 608.9635 0.601640854866282 0.13094239 4848.7827 2.1202722                   0.0038185683548573 0.0054288925973634 0.0041788213746226 256.2145697757507 -52.5094101434787 0.900310798753514 5924317290693668736 1662.121167323744 7636.947  0.07833015375082034 6.218696349770944 0.6310911742581642 6.849787524029108 0.13973598850156463
5936088048018514816 253.36436628711812 -52.71646278830403 -4.458410603520429 -5.233541301644335  19.45357 364.79443 19.831717 27.347038 18.428574 41.101357 0.865951158575374 0.30729198  0.9507162                   0.004055875631852 0.0398000720139211 0.0266850584602629 253.36436628711812 -52.71646278830403 0.8520468948577722 5936088048018514816 1154.7995404788849 3254.234  12.355003031916748 0.5210524596930917 0.2493595877883673 0.770412047481459 0.010678976605967725
5924279842882752512 256.0752322148296 -53.01030578329955 -4.55326720710434 -5.350406990871046  19.958813 273.41025 21.194551 9.035715 18.957104 42.353573 0.6337296584732566 0.5120131  0.99747396                   0.0048333560575493 0.1201929077241598 0.0259121557288843 256.0752322148296 -53.01030578329955 0.8410483183181492 5924279842882752512 1577.9599181284016 1953.0751  0.6667628331203815 0.00014364195640419002 0.14949056947739758 0.14963421143380176 0.9362363922724222
5936363097710488448 255.3658126498468 -52.02319651882769 -4.199309764791991 -5.355012802461371  19.527185 335.2271 20.331024 21.42314 18.519281 42.95079 0.6034857589128216 0.41392827  1.0848484                   0.0042522541975855 0.0507572833966193 0.0255595728042518 255.3658126498468 -52.02319651882769 0.7811751559758005 5936363097710488448 1657.0399304889943 2415.8774  0.09751712719111603 7.079896928510614 0.17771144813446207 7.257608376645076 0.11826994980304656
5936320216784762240 255.5733589185482 -52.36489072417991 -4.371260870212526 -4.864975261790633  19.533981 326.9898 20.167301 20.17364 18.75519 48.117924 0.6453249347670029 0.388127  0.9949785                   0.0043147225074105 0.053891827726432 0.0228783956329218 255.5733589185482 -52.36489072417991 0.6005132848793362 5936320216784762240 1549.606943920513 2576.4763  0.9947209317932925 1.88793158660394 10.847708885485568 12.735640472089509 0.00820726788161444
5923893536355515520 255.8940857550916 -53.33231671435017 -4.882187770997113 -5.618109293721609  19.448029 397.2373 19.89959 39.202595 18.863873 22.843342 0.7012717121784857 0.29108524  0.9710745                   0.0038810141424276 0.0278357111783907 0.0476796815601826 255.8940857550916 -53.33231671435017 0.91524239756914 5923893536355515520 1425.9808040645487 3435.4197  3.188714738856143 5.999928859892648 5.837945179386515 11.837874039279164 0.004646386763026473
5935793756850018048 254.98183882304667 -53.53685831481616 -4.422609914615597 -4.904576828993186  20.474312 174.23375 21.146782 10.7307625 19.782888 21.73538 0.634285976779533 0.8483744  1.0340962                   0.0068134632299356 0.1012182456966842 0.0500952519417081 254.98183882304667 -53.53685831481616 0.8317394573623716 5935793756850018048 1576.5759241238638 1178.7249  0.6812536863508236 0.9796095528356195 8.960161107862952 9.93977066069857 0.03117012011330396
5935779360156523904 254.4265219797446 -53.611452332865454 -4.287228789012938 -5.462744025997301  19.74997 340.65558 20.518976 19.662912 19.15512 35.76442 0.4595947133354777 0.36528954  0.99674183                   0.0042130760440962 0.0552879159840873 0.030592348976526 254.4265219797446 -53.611452332865454 0.92011591098518 5935779360156523904 2175.830075900062 2737.5544  8.975706865463488 4.011488353885899 1.5334019674584447 5.544890321344344 0.0058061483810643594
5935905872716870272 254.9130634003446 -53.169047583149 -4.513596387776255 -5.350753943129329  20.218157 193.07109 20.461206 13.645598 19.191872 16.367403 0.5369741255206208 0.75447905  0.99540937                   0.0062622356718337 0.0796156775087661 0.0664428523486984 254.9130634003446 -53.169047583149 0.4622493833745889 5935905872716870272 1862.287124226804 1325.4178  0.9931016449568246 0.09539427037237183 0.15153149770482527 0.2469257680771971 0.8714654174105285
5936324889709705728 255.23028747927825 -52.58486211701931 -4.534093477545241 -5.292166278409209  16.423893 2211.6975 16.920805 247.98665 15.733154 313.09363 0.566687887934506 0.05071103 5222.3667 0.985941                   0.0027987101285616 0.0051916973427487 0.0051292440779691 255.23028747927825 -52.58486211701931 0.3074862777043358 5936324889709705728 1764.6397978344885 19719.576  0.1397761535572779 0.024171138930161318 0.0030143302413239512 0.027185469171485267 0.9967034661495517
5924333714662452736 255.96985626020992 -52.386583213340735 -4.602563225827005 -4.967747670957877  19.483377 360.1694 20.300787 18.203728 18.71993 55.272522 0.4871395521810745 0.3482696  0.9975042                   0.0040840044536086 0.0597088466060684 0.0200035999083719 255.96985626020992 -52.386583213340735 0.7994811325572689 5924333714662452736 2052.799850725917 2871.3386  4.890325988062297 0.12739129681944014 6.322372209010439 6.449763505829879 0.022996386631953587
5936004553857927296 254.5807229719449 -52.40723824412564 -4.441310685525553 -5.52835200091843  19.760414 314.89752 20.335266 19.199371 18.960617 28.70947 0.5044107569034687 0.47212434  1.1094712                   0.0044135956499922 0.0566194030267446 0.0380064289884623 254.5807229719449 -52.40723824412564 0.3285823823869379 5936004553857927296 1982.5112496389013 2118.0862  3.1088430429692857 0.722170240056628 3.0126644772082485 3.7348347172648766 0.14438336870626278
5936340282835182464 255.1478084192784 -52.19800066735965 -4.680296860144839 -5.440239413954825  19.75611 262.23306 20.448084 17.531536 19.155483 31.51122 0.6219629766283694 0.44789436  1.0293583                   0.0049733563223929 0.0619932875206061 0.0346622001582968 255.1478084192784 -52.19800066735965 0.5655284529139288 5936340282835182464 1607.8127438082415 2232.6694  0.3921135370395192 0.8810354169943254 1.1399637018353164 2.020999118829642 0.6602588985492281
5936397423095938688 254.50613011612205 -52.10578520995606 -4.311505936762828 -5.214483335394041  19.738573 347.51038 20.475939 22.784307 19.091614 33.158176 0.8520388789550474 0.37250775  0.96355474                   0.0041657185913375 0.047734422112049 0.0329615365689309 254.50613011612205 -52.10578520995606 0.6300735926588933 5936397423095938688 1173.6553632698242 2684.5078  11.524181199294581 3.3167447811461748 0.41453538256723427 3.731280163713409 0.004199670673074251
5923905115587789568 255.7489902459889 -53.33442268924515 -4.3960412659249695 -4.86572702171588  19.390131 410.12866 19.998981 20.36268 18.590775 40.498707 0.5642691559603269 0.29494217  1.0557368                   0.0038209972818618 0.0533928592065075 0.0270742432251205 255.7489902459889 -53.33442268924515 0.8543815832738513 5923905115587789568 1772.2039020511493 3390.495  0.17816954156949857 1.4127162315194164 10.810198752939968 12.222914984459385 0.014605079124577534
5936019019344573312 254.25621257513288 -52.25983387290828 -4.994524763996913 -5.386351011751192  20.023396 290.2279 20.780643 14.7595215 19.458897 30.908161 0.57746573578724 0.4633597  1.0147755                   0.0046461495565262 0.0736146443619265 0.0353305420072687 254.25621257513288 -52.25983387290828 0.5524791128571874 5936019019344573312 1731.7044770400669 2158.1504  0.026844934158443225 10.825043520358395 0.434471048839077 11.259514569197473 0.02352741305853969
5923880028676288256 255.6807170786244 -53.47326794066573 -4.621007880436406 -5.186250098057552  19.724348 318.5164 20.293682 28.194206 19.189308 35.30492 0.6945477276763375 0.39460263  1.0395662                   0.0043830612753569 0.0386101437415442 0.0309844750450508 255.6807170786244 -53.47326794066573 0.9347257898755296 5923880028676288256 1439.785863738373 2534.195  2.882066585237934 0.24497432231057678 0.7359755549149269 0.9809498772255038 0.42486186519621505
5936383026364378240 254.64232038284035 -52.19789170280594 -4.349738628161171 -5.499601475523335  19.034248 521.2745 19.626072 13.611877 18.263962 30.35119 0.5522116349578624 0.24664463  1.0481457                   0.0034539905680721 0.0798126690430262 0.0359715350627939 254.64232038284035 -52.19789170280594 0.5228179987780895 5936383026364378240 1810.899909916434 4054.4163  0.4473715544434039 2.3564731561756056 2.3035200850872504 4.659993241262856 0.27645753872382794
5936365021852298752 255.19582608320232 -52.05963586227804 -4.679807498155808 -5.697084738638095  19.914858 231.60098 20.781963 12.317095 19.22261 27.108614 0.6765595512175392 0.5616497  1.0510322                   0.0054377165132501 0.0881928727221705 0.0402292584689506 255.19582608320232 -52.05963586227804 0.7046173179700704 5936365021852298752 1478.0664883089685 1780.4692  2.112827379996997 0.8741740494241101 9.089768066841586 9.963942116265695 0.016789425194454727
5935969884898328704 254.35373310803357 -52.8056000082089 -4.855376339673254 -5.414111622787778  20.537394 169.27193 21.016119 3.7723784 19.693521 12.849435 0.5181568230197502 0.88594645  1.094467                   0.006980914036078 0.2878256355082244 0.0845812861194659 254.35373310803357 -52.8056000082089 0.2683007678779478 5935969884898328704 1929.9176534473304 1128.7365  2.03864661968944 5.057250941620641 0.7562163163145479 5.813467257935189 0.09714815638359282
5935940679092965376 255.1136057896045 -52.81221098673533 -4.523165778518658 -5.144171657199499  19.774548 274.2398 20.086348 19.799469 18.587008 58.93297 0.5047695962559233 0.3745711  0.9666418                   0.0048234915983941 0.0549075706222235 0.0188069001138113 255.1136057896045 -52.81221098673533 0.2290924439362192 5935940679092965376 1981.1018877075744 2669.72  3.0772313973208325 0.05628641445252877 1.3850969418808525 1.4413833563333813 0.3403459546139526
5936175493530775296 253.88975599472028 -52.56166480220721 -4.144850928942289 -5.287081025098189  18.63469 491.95587     0.6923980579003995 0.31349394  0.97386634                   0.0035302330033916   253.88975599472028 -52.56166480220721 0.5562308081443205 5936175493530775296 1444.2559284934453 3189.8542  2.786096071916278 9.4147563571857 0.008734020898023989 9.423490378083724 0.01585891356625431
5936006959040028160 254.598174331758 -52.311265909088846 -4.263799508160039 -5.131311473068753  19.736204 327.03995 20.14925 21.230446 18.998669 38.10846 0.7644560764041582 0.3779931  0.99606425                   0.0043143307650049 0.0512165854234917 0.0287402678008032 254.598174331758 -52.311265909088846 0.4170077593942614 5936006959040028160 1308.1196302393082 2645.551  6.437766852418623 4.744563341218173 1.6240926253664258 6.368655966584599 0.012261420026849257
5935914840561988736 254.90637992844287 -53.00277617500875 -4.03780718358274 -5.3022736929226  20.017513 254.52985 20.731358 15.25568 19.330847 19.057077 0.5437452437443937 0.6239582  1.0549585                   0.0050781484536296 0.0712239815231411 0.0570980780139775 254.90637992844287 -53.00277617500875 0.2993605230960715 5935914840561988736 1839.096546599099 1602.6715  0.7202288306417345 14.972286654622925 0.0004719710552554984 14.97275862567818 0.003460048970973343
5935906044466139392 254.83906815249287 -53.19301354765967 -4.313252398063813 -5.0579695721255655  20.280579 202.62595 20.541836 16.275879 19.394163 22.736376 0.5435545938025984 0.75248516  1.1379459                   0.0060252356276806 0.0667666254295922 0.0479025902492821 254.83906815249287 -53.19301354765967 0.4799696176498578 5935906044466139392 1839.74160351438 1328.9298  0.7272275394190312 3.269311227033298 3.350471381573493 6.619782608606791 0.11864781252066842
5935865156411742080 254.15490746673973 -53.11364446597561 -4.1146585557686 -5.307016189798786  19.437685 417.28192 19.477678 53.19016 19.514471 21.116476 0.567613967540791 0.29642278  0.9721488                   0.0037896968717875 0.0206021632775548 0.0515552581941971 254.15490746673973 -53.11364446597561 0.5450331334536163 5935865156411742080 1761.760733853217 3373.56  0.12638540491493389 10.852350449327687 0.0033269139660800262 10.855677363293767 0.026766345459258035
5923878830384892800 255.72599102997071 -53.50864362796175 -4.771427186752553 -5.550999552668104  20.103027 238.3542 20.618063 21.035572 19.489931 26.517284 0.8254462930019292 0.54201096  1.0589563                   0.005323633023259 0.0516896548196876 0.0411185299230438 255.72599102997071 -53.50864362796175 0.9791805711584218 5923878830384892800 1211.4658560804305 1844.9812  9.945307417841525 2.626357416497271 3.6381816781292335 6.264539094626505 0.002750127590485775
5936409414647681280 254.3572629781284 -51.80998913382622 -4.497921054219714 -5.81724918001686  19.858168 284.46695 20.637693 16.735611 19.263893 36.419395 0.5522316048896347 0.4286015  0.9359948                   0.0047073653781809 0.0649357752058007 0.0300506408456108 254.3572629781284 -51.80998913382622 0.9395647587411148 5936409414647681280 1810.83442371947 2333.1694  0.4468131076877029 0.18161676874604843 15.412945883198955 15.594562651945003 0.0029641431187699247
5924291593930295424 256.1249715630396 -52.6671474064492 -4.30883418074339 -5.32455497417646  19.930939 235.04233 20.504328 5.6222506 19.262766 15.996489 0.7337015478948525 0.545304  1.0276635                   0.0053786546165456 0.193134317527175 0.0679785504412471 256.1249715630396 -52.6671474064492 0.8220704937683995 5924291593930295424 1362.952010758618 1833.8396  4.785680625008977 3.3899702324778485 0.0363462815824918 3.4263165140603404 0.08411397699469543
5935811142882852480 254.6141626625357 -53.37920079795739 -4.328464925837762 -5.072838020542671  19.835373 319.0357 20.531172 21.83078 19.232485 42.0754 0.4598508544595307 0.45014083  1.0713334                   0.004378747460859 0.0498123970433226 0.0260798351477466 254.6141626625357 -53.37920079795739 0.6710490714152334 5935811142882852480 2174.618118683968 2221.527  8.929458699740861 2.870589796943815 2.950515379528509 5.821105176472324 0.0052475331095149305
5923921402116372096 255.6712200176528 -52.91217600141409 -4.347200162409879 -5.465917031576115  19.916498 268.77872 20.22845 12.120247 18.490854 13.475562 0.4746008594225029 0.4717919  1.021352                   0.0048897328392528 0.0896238126768272 0.08065934663957 255.6712200176528 -52.91217600141409 0.5788282657822794 5923921402116372096 2107.033689776301 2119.5786  6.539512145548676 2.415156284559126 1.5935571691664971 4.0087134537256235 0.032139138902046144
5936205455236993920 253.8786821809349 -52.20862707828694 -4.598556425391355 -5.34328941614444  20.263376 222.74771 20.853497 13.363634 19.586784 20.612871 0.4726222224017882 0.66507655  0.9893481                   0.0055991481656581 0.0812934765264456 0.0528081456661392 253.8786821809349 -52.20862707828694 0.7427949274640055 5936205455236993920 2115.854804537469 1503.5863  6.830369447653869 0.10688615879579413 0.11067551882520177 0.2175616776209959 0.1333768609674934
5935959851849869056 254.3566032549552 -53.07481170905914 -4.686457908487027 -5.345136950127474  19.414427 407.677 19.811825 37.279457 18.601473 51.087364 0.4356785093808605 0.34523907  1.1155441                   0.0038320444832717 0.0292575964500274 0.0215859710158275 254.3566032549552 -53.07481170905914 0.43827423806942 5935959851849869056 2295.2704309907144 2896.5435  14.119533368815937 0.9697143652464626 0.1201912509008788 1.0899056161473415 0.0042859687996640765
5936328978484264960 255.1320427643145 -52.38805708804514 -4.584085678275908 -5.062588446822188  20.323784 189.60811 21.159246 12.246479 19.830055 17.623037 0.7943245635702063 0.64285374  0.9932334                   0.0063546276029271 0.0887009037934619 0.0617247284458243 255.1320427643145 -52.38805708804514 0.3936662886896658 5936328978484264960 1258.9312302081603 1555.5638  8.127861827620624 0.04780493099352651 3.2235042479521656 3.271309178945692 0.022425875198802
5935789633679520384 255.1195365047629 -53.657196298306914 -4.654341034947527 -5.622731931492511  18.640036 92.90035     0.4753833902194678 0.19616927  0.981693                   0.0120075068368755   255.1195365047629 -53.657196298306914 0.9652640530258804 5935789633679520384 2103.565291875964 5097.638  6.42688246532136 0.554125066057274 6.008527681686497 6.562652747743772 0.011327040107145405
5935942328361865984 254.86126301316872 -52.86864914498083 -4.596421651608821 -5.323830079066484  20.220692 227.98335 20.91531 13.594453 19.492699 26.702595 0.5711118390338537 0.63870746  1.0283499                   0.0055019772605688 0.0799148433630728 0.0408355951070049 254.86126301316872 -52.86864914498083 0.1632559116150458 5935942328361865984 1750.9705309063347 1565.662  0.08219699640034756 0.09669550969082086 0.03428101382157881 0.13097652351239966 0.9947075812961698
5935907693731919616 254.733087041616 -53.19706824521141 -4.621846079551568 -5.72830893646607  20.09839 236.37387 20.071396 6.460126 17.73312 7.9641137 0.5468457376844129 0.635946  0.94469005                   0.0053563232098228 0.1680905027450569 0.1363809434401189 254.733087041616 -53.19706824521141 0.4828046046206422 5935907693731919616 1828.6692774354292 1572.4606  0.6117903176981024 0.2512229200574634 10.573199656697678 10.824422576755142 0.022075207978538403
5936025375867583616 254.1874882594452 -52.087879957123135 -4.562116250002126 -5.086653660131314  20.002665 292.77393 20.702383 6.723169 19.268345 16.946543 0.5223857150130997 0.44295603  0.9772218                   0.0046199955497252 0.1615158371219414 0.064179677055656 254.1874882594452 -52.087879957123135 0.7209315677135403 5936025375867583616 1914.2943064109688 2257.5605  1.764074669850888 0.0029415751271841587 2.6016569930038624 2.6045985681310464 0.3584046460873178
5935976378890605952 254.08296418486208 -52.83173084996052 -4.398980775543536 -5.552678628178485  19.853235 296.36874 20.485804 18.864737 19.153744 41.3858 0.7616840648073455 0.4939985  1.0175784                   0.0045839674309889 0.0576213364443066 0.0265053445137413 254.08296418486208 -52.83173084996052 0.4323131865681405 5935976378890605952 1312.8802953924633 2024.2976  6.2846359797641735 1.3609082609216827 3.6869048493696726 5.047813110291355 0.023071184126043667
5935791626546393088 255.1699054561668 -53.596780534988376 -4.408607873601745 -5.263095230178001  20.459667 166.46199 21.132061 5.9630227 19.52251 27.622324 0.7026763781597505 0.76767665  1.0146513                   0.0070805257774885 0.1820995373764357 0.0394877544722437 255.1699054561668 -53.596780534988376 0.9138455829475284 5935791626546393088 1423.1302361677713 1302.6318  3.253964283351129 1.1980086819667357 0.075790423324893 1.2737991052916287 0.33926814248217857
5936328634882867712 255.0912173134751 -52.39572282114513 -4.265825994227971 -5.400281976706893  20.18034 222.77228 20.55529 12.893396 19.241308 10.944964 0.6951153846742177 0.5870365  1.0306828                   0.0055986802375001 0.0842549164840129 0.0992715791264145 255.0912173134751 -52.39572282114513 0.3738061482772289 5936328634882867712 1438.6100812150396 1703.4717  2.90758010594769 4.678728000441222 0.5848573239240564 5.263585324365279 0.08550562657552752
5935983968053099776 254.12089806738496 -52.61921411587426 -4.482387707285442 -5.691600289073237  19.462439 403.6043 20.115602 27.919643 18.782425 49.466434 0.6688632387974514 0.38353217  1.0173292                   0.0038507701548828 0.0389878641104462 0.0222719566043937 254.12089806738496 -52.61921411587426 0.4056342994795529 5935983968053099776 1495.0739433638169 2607.3433  1.8093034488233433 0.29420665590300105 8.840778764833061 9.134985420736061 0.027197317322241964
5936171164200163200 253.5921987887688 -52.63985242397566 -4.98232038291339 -5.252478366867143  18.202478 930.349 18.813946 92.10278 17.471191 122.72851 0.5796357706595883 0.13851191 4382.221 0.9904513                   0.0029922777072818 0.0121140130706297 0.0096201325431994 253.5921987887688 -52.63985242397566 0.7185823929677965 5936171164200163200 1725.2213383277988 7219.5957  0.015006862359007007 10.232401567219087 0.12658703968557528 10.358988606904662 0.03457764914112416
5935802209347427456 254.6038100092152 -53.577108911500375 -4.567797174939558 -5.426787496762123  20.036669 259.31696 21.51941 9.782299 19.037579 44.422653 0.4485318404810492 0.54001045  0.9713011                   0.0050121838556364 0.1110249462614654 0.0247315296807224 254.6038100092152 -53.577108911500375 0.8681123791978169 5935802209347427456 2229.49612434984 1851.816  11.143355953790072 0.009360408145428146 0.932590361322232 0.9419507694676602 0.016728049386939225
5935922635949446144 255.45770483684063 -53.04473630098689 -4.472840545853069 -5.337310748023473  19.50262 388.44122 20.14394 24.907808 18.689354 42.944767 0.663366570290475 0.33708468  1.0344387                   0.0039248481528483 0.0436794012317583 0.0255630793971704 255.45770483684063 -53.04473630098689 0.529743457233896 5935922635949446144 1507.4621555953895 2966.6138  1.6030250206067136 0.37681660679220796 0.08257171719551423 0.4593883239877222 0.7242804237325465
5935874055587852800 253.8572945726568 -53.17947847612589 -4.912769221061738 -5.5858545700886575  20.016926 247.9622 20.956026 3.517501 19.062159 14.26193 0.7235347325891417 0.51639575  0.9537601                   0.0051734168233551 0.3086795217597277 0.0762220336306986 253.8572945726568 -53.17947847612589 0.72040025461102 5935874055587852800 1382.1036571686582 1936.4994  4.266263234546578 7.17345129906043 4.71606275291925 11.88951405197968 0.002817100805681194
5936036989424400768 253.58233892403203 -53.23626262029895 -4.538876394509654 -5.385558788767192  19.944393 270.72574 21.13753 9.432756 18.81142 36.352745 0.8457323258209474 0.48623836  1.0972123                   0.0048657601724118 0.1151365628853684 0.0301048660517315 253.58233892403203 -53.23626262029895 0.8855180484318342 5936036989424400768 1182.407210259234 2056.6045  11.148383994515195 0.014322820238418068 0.4265893282622005 0.44091214850061855 0.020681559575309816
5936066023415283840 253.4509082865065 -53.01045424051265 -4.99697693309462 -5.533410970129131  20.003685 265.01025 20.800196 16.60934 19.5631 34.9342 0.6836309692716396 0.49334696  1.0164169                   0.0049372932164328 0.0654285327606569 0.0313084139149406 253.4509082865065 -53.01045424051265 0.8499953189204272 5936066023415283840 1462.777499775104 2026.9711  2.4057615768679197 10.946133021960916 3.1472770873894116 14.093410109350328 0.002417534484267903
5935992905940995456 254.71341265241904 -52.66486800996996 -4.472770018050068 -5.339357387429059  17.177757 1318.4476 17.775705 150.30695 16.425198 247.01576 0.4458362725271727 0.08382612 4394.305 1.1421432                   0.0028757494473314 0.0077436052603444 0.0057968421655493 254.71341265241904 -52.66486800996996 0.0609020254353747 5935992905940995456 2242.9758671980912 11929.456  11.724627241768673 0.3774648587537781 0.09172977123913874 0.46919462999291683 0.015966678438445923
5935883470159866112 253.938638172248 -52.92454610693389 -4.110807746675327 -5.51316101569016  20.26492 209.60785 20.446268 2.311761 19.374594 3.2934165 0.5242495916489672 0.5956593  0.9290068                   0.0058670763915657 0.469665943109515 0.3296903231568481 253.938638172248 -52.92454610693389 0.5449539546910003 5935883470159866112 1907.4883718165884 1678.812  1.650671420835347 11.04304623077499 2.6261328914026394 13.66917912217763 0.004081791972166655
5924286611772166016 256.31348137744493 -52.80432513914805 -4.940543165537568 -5.245493214078424  18.691877 451.85925 18.829273 13.372036 17.575817 15.28345 0.5318707539016022 0.22862266  1.0626438                   0.0036558625175727 0.0812424586839735 0.0711404559256303 256.31348137744493 -52.80432513914805 0.9377537570461936 5924286611772166016 1880.1560203571617 4374.0195  1.2331911346670326 8.330005237767939 0.16707459069400887 8.497079828461947 0.04522478961315267
5935876044127415552 253.7056559158636 -53.03573145118539 -4.184847243666266 -5.006571685814097  19.7457 314.48486 20.317427 19.691708 19.00946 32.91752 0.6991566215577346 0.3591258  1.0255327                   0.0044171308973313 0.0552072743570722 0.0331993593757977 253.7056559158636 -53.03573145118539 0.7185872782914776 5935876044127415552 1430.2946852909442 2784.5398  3.091226704807207 7.667566523505363 4.928819468182436 12.5963859916878 0.0034683060234846808
5936221222048785536 253.47900860413085 -52.09966800302497 -4.6367230225490985 -5.513172640253541  18.758215 511.43744 19.32276 54.20154 18.008875 67.297035 0.8039632469906063 0.24607064 4386.744 1.0565938                   0.0034782956815934 0.0202248504572284 0.0165702535620254 253.47900860413085 -52.09966800302497 0.9997456855859872 5936221222048785536 1243.8379537164144 4063.8735  8.685913921804177 0.3752202879695758 2.626418534115078 3.001638822084654 0.019832432198507197
5936007882450083712 254.54121048216905 -52.25482471798831 -4.991960335477177 -5.201627372054155  19.42579 377.1593 19.940926 33.953 18.452202 57.70301 0.7018685862837227 0.30638966  1.0249271                   0.0039848238335715 0.0320991186812838 0.0191917484261609 254.54121048216905 -52.25482471798831 0.4807800739089364 5936007882450083712 1424.7681397095052 3263.8176  3.216391877892312 10.699131034188339 0.5495401225573107 11.24867115674565 0.005949560345567414
5935830556141739008 254.08870929030928 -53.50261036222224 -4.493450138459755 -5.721514617184645  20.213688 233.47308 20.944267 5.438064 19.509485 13.67135 0.4901274840142357 0.5685459  1.0259829                   0.0054053427091051 0.1996744065279527 0.079506778386694 254.08870929030928 -53.50261036222224 0.8878883757418461 5935830556141739008 2040.285502477464 1758.8729  4.543746423817979 0.21125335725358085 10.240867831987046 10.452121189240627 0.004709795669498462
5936381995577298176 254.7460418962334 -52.135770732771256 -4.096997948888353 -5.245440101098098  19.766384 262.1658 19.941212 8.853104 18.51753 22.24872 0.6801122859988741 0.45748222  0.9821729                   0.0049742406778924 0.1226707838898805 0.0489460708407732 254.7460418962334 -52.135770732771256 0.579230490694111 5936381995577298176 1470.3454423431124 2185.8774  2.2583851162597144 11.740579037701638 0.1674039319060372 11.907982969607675 0.006782576847021062
5936072379970189312 253.70845814698285 -52.84143799200098 -4.48821198109066 -5.182380376692668  20.17528 188.94029 20.640055 8.256656 19.1631 7.4304066 0.4612679865737247 0.57777184  1.0509905                   0.0063728716390583 0.1315279001083342 0.1461695676754369 253.70845814698285 -52.84143799200098 0.6550462282332368 5936072379970189312 2167.9371408970937 1730.787  8.67665755718819 0.24882393035122757 0.7871733019924915 1.035997232343719 0.045556374858016405
5936328806685566848 255.15170946356005 -52.37797118275141 -4.096787565569325 -5.326927672088777  20.371634 165.14331 21.075216 11.023246 19.929413 17.100653 0.6694981412597858 0.6949901  1.0153474                   0.0071285313949676 0.0985346579598012 0.0636033088061809 255.15170946356005 -52.37797118275141 0.4087450039943623 5936328806685566848 1493.656125942804 1438.8694  1.8337077592770399 11.751370682152313 0.04352866868558726 11.7948993508379 0.008579773953368917
5935954079395559296 254.95610244023945 -52.5119733773882 -4.616609125227503 -5.394343392347008  18.292803 849.7406 19.089521 65.901924 17.424864 112.72414 0.7355157135606895 0.13758636 3920.7617 0.97361827                   0.0030371655829095 0.0167096282403756 0.0103467519305876 254.95610244023945 -52.5119733773882 0.2319061222954912 5935954079395559296 1359.5902596817696 7268.163  4.879933265757648 0.21347259609255254 0.5180216162082648 0.7314942123008173 0.23010715527323117
5936076331389702272 253.4136675429082 -52.71753896954016 -4.422495026445111 -5.582855655449176  18.793234 512.0383 19.311245 34.002045 17.769821 90.39788 0.6421223946784835 0.23908797 4204.4385 1.2357808                   0.003476775727699 0.032053168041196 0.0125912329853767 253.4136675429082 -52.71753896954016 0.8221757764347077 5936076331389702272 1557.3354991001502 4182.561  0.8988432702334844 0.9813121903967654 4.617831232622995 5.599143423019761 0.16491728210454737
